order_id,customer_id,product_id,order_date,quantity,unit_price,discount,revenue,profit,region
ORD-14308190,CUST-742010,PROD-735267,2024-10-29,13,194.07,0.1,2270.62,1076.87,East
ORD-93538337,CUST-388906,PROD-757188,2024-10-29,7,18.0,0.05,119.7,64.64,East
ORD-55353583,CUST-751725,PROD-547578,2024-10-29,10,62.53,0.2,500.24,242.88,West
ORD-03108829,CUST-337109,PROD-143537,2024-10-29,8,31.54,0.0,252.32,112.88,North
ORD-67282295,CUST-687479,PROD-735536,2024-10-29,13,2043.85,0.0,26570.05,11194.82,East
ORD-55810714,CUST-541969,PROD-883409,2024-10-30,15,18.06,0.0,270.9,117.45,West
ORD-61750559,CUST-235629,PROD-641656,2024-10-30,11,576.93,0.1,5711.61,2053.95,North
ORD-80684569,CUST-638590,PROD-367544,2024-10-30,2,44.74,0.3,62.64,17.98,South
ORD-33336721,CUST-851606,PROD-746112,2024-10-30,11,2.95,0.0,32.45,13.53,Central
ORD-82921430,CUST-222288,PROD-951955,2024-10-30,12,190.36,0.15,1941.67,732.67,East
ORD-47418841,CUST-263901,PROD-034487,2024-10-31,4,141.56,0.0,566.24,187.84,West
ORD-16589412,CUST-375530,PROD-096984,2024-10-31,2,1417.15,0.0,2834.3,840.86,North
ORD-81724016,CUST-891392,PROD-059120,2024-10-31,1,224.45,0.0,224.45,80.31,East
ORD-22480561,CUST-924164,PROD-888052,2024-10-31,8,1618.0,0.05,12296.8,4582.12,North
ORD-60221671,CUST-069974,PROD-465143,2024-11-01,8,639.81,0.3,3582.94,1336.55,North
ORD-00657194,CUST-757809,PROD-220345,2024-11-01,2,69.7,0.2,111.52,39.14,North
ORD-71205834,CUST-876530,PROD-712977,2024-11-01,3,22.15,0.1,59.8,26.78,Central
ORD-83414306,CUST-091458,PROD-713886,2024-11-01,14,324.61,0.2,3635.63,1770.38,West
ORD-30484333,CUST-437201,PROD-486426,2024-11-01,13,163.03,0.15,1801.48,698.36,East
ORD-22300512,CUST-660677,PROD-041098,2024-11-01,8,24.37,0.05,185.21,97.74,West
ORD-02039000,CUST-155013,PROD-775674,2024-11-01,10,1991.53,0.3,13940.71,5597.34,West
ORD-41408948,CUST-715490,PROD-359818,2024-11-02,6,282.08,0.15,1438.61,540.45,East
ORD-98370251,CUST-162309,PROD-474972,2024-11-02,12,1831.08,0.0,21972.96,8740.8,South
ORD-59074751,CUST-678897,PROD-992632,2024-11-02,10,2.93,0.05,27.84,8.36,East
ORD-10402146,CUST-020554,PROD-247160,2024-11-02,4,21.93,0.0,87.72,46.84,North
ORD-20018684,CUST-134266,PROD-486426,2024-11-02,2,163.03,0.15,277.15,107.44,South
ORD-35881601,CUST-870123,PROD-071235,2024-11-02,13,1615.39,0.15,17850.06,8612.26,West
ORD-75345872,CUST-706601,PROD-465143,2024-11-03,5,639.81,0.1,2879.14,1074.01,East
ORD-46244909,CUST-409759,PROD-143537,2024-11-03,15,31.54,0.3,331.17,148.15,Central
ORD-62986535,CUST-590483,PROD-142306,2024-11-03,15,1600.63,0.15,20408.03,9436.28,Central
ORD-92317603,CUST-772220,PROD-367544,2024-11-03,7,44.74,0.1,281.86,80.89,Central
ORD-73802996,CUST-351653,PROD-023384,2024-11-03,12,220.4,0.1,2380.32,1274.08,Central
ORD-27641458,CUST-948509,PROD-519919,2024-11-03,7,150.03,0.2,840.17,341.21,North
ORD-25932030,CUST-326905,PROD-876597,2024-11-03,12,46.13,0.3,387.49,129.19,West
ORD-30195700,CUST-337512,PROD-665569,2024-11-04,9,38.57,0.2,277.7,114.26,North
ORD-90792408,CUST-120859,PROD-096984,2024-11-04,8,1417.15,0.0,11337.2,3363.44,South
ORD-35777947,CUST-134266,PROD-992635,2024-11-04,14,74.31,0.05,988.32,379.72,South
ORD-81379559,CUST-679216,PROD-359818,2024-11-04,1,282.08,0.0,282.08,105.97,South
ORD-72393696,CUST-544157,PROD-622194,2024-11-04,9,55.65,0.3,350.59,110.75,North
ORD-07812222,CUST-845915,PROD-142306,2024-11-04,12,1600.63,0.2,15366.05,7104.96,South
ORD-13711663,CUST-927636,PROD-214337,2024-11-04,2,140.9,0.2,225.44,122.06,Central
ORD-91569150,CUST-590785,PROD-034487,2024-11-04,5,141.56,0.2,566.24,187.84,West
ORD-63240861,CUST-621954,PROD-740649,2024-11-04,12,776.62,0.05,8853.47,3405.75,West
ORD-10801383,CUST-112030,PROD-992635,2024-11-04,7,74.31,0.0,520.17,199.85,East
ORD-56394201,CUST-435224,PROD-775674,2024-11-05,7,1991.53,0.1,12546.64,5037.61,Central
ORD-08392882,CUST-590483,PROD-059120,2024-11-05,6,224.45,0.1,1212.03,433.67,Central
ORD-20717500,CUST-044649,PROD-610074,2024-11-05,9,43.36,0.0,390.24,146.97,North
ORD-93925753,CUST-402555,PROD-809537,2024-11-05,15,42.26,0.0,633.9,240.75,Central
ORD-59237026,CUST-329500,PROD-134752,2024-11-05,8,274.23,0.05,2084.15,1072.89,North
ORD-07590538,CUST-838408,PROD-034487,2024-11-05,13,141.56,0.15,1564.24,518.91,South
ORD-13931217,CUST-621954,PROD-992635,2024-11-06,13,74.31,0.3,676.22,259.81,West
ORD-53648951,CUST-537611,PROD-220345,2024-11-06,9,69.7,0.0,627.3,220.14,South
ORD-18023777,CUST-621954,PROD-096984,2024-11-06,9,1417.15,0.15,10841.2,3216.29,West
ORD-14232783,CUST-651281,PROD-520071,2024-11-06,1,57.54,0.05,54.66,24.55,South
ORD-26381617,CUST-340227,PROD-765354,2024-11-06,14,49.82,0.0,697.48,322.84,West
ORD-13782932,CUST-025456,PROD-255661,2024-11-06,12,39.73,0.1,429.08,156.17,Central
ORD-25821894,CUST-945568,PROD-603674,2024-11-06,14,1554.14,0.3,15230.57,5839.82,East
ORD-16452164,CUST-021660,PROD-335843,2024-11-07,7,64.2,0.2,359.52,197.74,East
ORD-19774878,CUST-315556,PROD-082682,2024-11-07,14,127.46,0.1,1606.0,731.93,Central
ORD-89268634,CUST-456442,PROD-775674,2024-11-07,12,1991.53,0.0,23898.36,9595.44,West
ORD-69434058,CUST-070012,PROD-847687,2024-11-08,8,189.42,0.0,1515.36,648.64,North
ORD-41852232,CUST-465100,PROD-610074,2024-11-08,15,43.36,0.05,617.88,232.7,South
ORD-97117529,CUST-916066,PROD-483594,2024-11-08,6,251.32,0.0,1507.92,733.86,South
ORD-77720385,CUST-646294,PROD-096853,2024-11-08,15,69.44,0.15,885.36,307.27,West
ORD-34116437,CUST-840628,PROD-735536,2024-11-08,7,2043.85,0.15,12160.91,5123.78,North
ORD-96247815,CUST-676924,PROD-317220,2024-11-08,6,44.17,0.0,265.02,142.14,West
ORD-72206895,CUST-021660,PROD-936678,2024-11-09,12,25.14,0.2,241.34,101.76,East
ORD-65350878,CUST-876530,PROD-247160,2024-11-09,15,21.93,0.0,328.95,175.65,Central
ORD-23666168,CUST-374837,PROD-154902,2024-11-09,4,28.02,0.15,95.27,42.26,West
ORD-94780600,CUST-963570,PROD-247160,2024-11-09,7,21.93,0.2,122.81,65.58,South
ORD-88689462,CUST-874211,PROD-134752,2024-11-09,3,274.23,0.15,699.29,359.98,West
ORD-10231573,CUST-814240,PROD-142306,2024-11-09,3,1600.63,0.1,4321.7,1998.27,West
ORD-76147156,CUST-737677,PROD-936678,2024-11-10,13,25.14,0.1,294.14,124.02,East
ORD-71094140,CUST-050529,PROD-883409,2024-11-10,7,18.06,0.3,88.49,38.37,North
ORD-58460454,CUST-154970,PROD-154616,2024-11-11,1,20.9,0.2,16.72,7.99,North
ORD-32317128,CUST-575686,PROD-951955,2024-11-11,5,190.36,0.0,951.8,359.15,Central
ORD-75855920,CUST-616027,PROD-266559,2024-11-11,2,74.66,0.15,126.92,66.62,South
ORD-45506454,CUST-263687,PROD-169975,2024-11-12,13,1108.24,0.3,10084.98,3405.49,Central
ORD-35828323,CUST-645123,PROD-395714,2024-11-12,15,1838.95,0.0,27584.25,11250.75,Central
ORD-47674118,CUST-263901,PROD-096984,2024-11-12,3,1417.15,0.15,3613.73,1072.1,West
ORD-94202930,CUST-916066,PROD-022735,2024-11-12,5,27.2,0.05,129.2,59.42,South
ORD-02112273,CUST-053666,PROD-683253,2024-11-12,6,30.08,0.0,180.48,77.22,West
ORD-04085177,CUST-277529,PROD-447641,2024-11-12,15,45.06,0.05,642.11,275.17,South
ORD-60635684,CUST-329500,PROD-862390,2024-11-13,10,174.02,0.1,1566.18,636.66,North
ORD-87870382,CUST-062815,PROD-867111,2024-11-13,4,1533.73,0.2,4907.94,1887.9,East
ORD-75569677,CUST-846748,PROD-469609,2024-11-13,4,124.04,0.05,471.35,176.24,West
ORD-57276813,CUST-689101,PROD-071235,2024-11-14,3,1615.39,0.0,4846.17,2338.17,South
ORD-04461778,CUST-626770,PROD-763172,2024-11-15,15,636.84,0.15,8119.71,4280.81,Central
ORD-15689548,CUST-876530,PROD-105630,2024-11-15,10,2484.65,0.05,23604.17,11954.04,Central
ORD-74990374,CUST-823345,PROD-848126,2024-11-15,14,23.23,0.0,325.22,124.18,South
ORD-47057855,CUST-014475,PROD-317220,2024-11-15,9,44.17,0.3,278.27,149.25,North
ORD-35855010,CUST-621096,PROD-063465,2024-11-15,11,590.77,0.3,4548.93,1620.23,East
ORD-01935690,CUST-685643,PROD-547578,2024-11-15,1,62.53,0.0,62.53,30.36,North
ORD-53796323,CUST-263770,PROD-063465,2024-11-15,15,590.77,0.2,7089.24,2525.04,West
ORD-36968565,CUST-840957,PROD-447641,2024-11-16,14,45.06,0.1,567.76,243.31,South
ORD-38022314,CUST-589443,PROD-367544,2024-11-16,3,44.74,0.0,134.22,38.52,West
ORD-50976552,CUST-102218,PROD-847687,2024-11-16,7,189.42,0.3,928.16,397.29,North
ORD-09619415,CUST-737677,PROD-474972,2024-11-16,5,1831.08,0.0,9155.4,3642.0,East
ORD-73474497,CUST-718885,PROD-712977,2024-11-16,10,22.15,0.0,221.5,99.2,North
ORD-88891711,CUST-685643,PROD-490336,2024-11-16,2,130.71,0.2,209.14,99.71,North
ORD-27701765,CUST-427382,PROD-191497,2024-11-17,15,1315.02,0.0,19725.3,9958.05,South
ORD-31260565,CUST-014475,PROD-992632,2024-11-17,15,2.93,0.2,35.16,10.56,North
ORD-28749153,CUST-557002,PROD-483594,2024-11-17,4,251.32,0.0,1005.28,489.24,Central
ORD-75462232,CUST-876530,PROD-665569,2024-11-17,4,38.57,0.0,154.28,63.48,Central
ORD-20444906,CUST-610725,PROD-395714,2024-11-17,1,1838.95,0.3,1287.26,525.03,East
ORD-44904861,CUST-983880,PROD-808625,2024-11-17,3,9.35,0.0,28.05,11.94,East
ORD-07194164,CUST-718885,PROD-735536,2024-11-18,4,2043.85,0.0,8175.4,3444.56,North
ORD-90396488,CUST-520224,PROD-474882,2024-11-18,15,5.31,0.05,75.67,41.18,West
ORD-81431876,CUST-610725,PROD-486426,2024-11-18,8,163.03,0.1,1173.82,455.04,East
ORD-66671258,CUST-087222,PROD-740649,2024-11-18,15,776.62,0.3,8154.51,3136.88,South
ORD-20743889,CUST-679883,PROD-580280,2024-11-18,6,174.54,0.05,994.88,419.23,West
ORD-98166447,CUST-279055,PROD-795618,2024-11-18,2,772.66,0.3,1081.72,504.55,East
ORD-71296134,CUST-555192,PROD-883409,2024-11-19,8,18.06,0.3,101.14,43.85,Central
ORD-49062746,CUST-247238,PROD-154902,2024-11-19,2,28.02,0.05,53.24,23.62,North
ORD-59525365,CUST-983880,PROD-048880,2024-11-19,9,145.08,0.0,1305.72,674.55,East
ORD-08522757,CUST-705532,PROD-341761,2024-11-19,3,2053.0,0.2,4927.2,1650.0,East
ORD-54548253,CUST-961069,PROD-848126,2024-11-19,10,23.23,0.2,185.84,70.96,East
ORD-35806192,CUST-689101,PROD-468537,2024-11-19,10,294.76,0.0,2947.6,1382.9,South
ORD-38401310,CUST-277529,PROD-746112,2024-11-20,13,2.95,0.3,26.84,11.19,South
ORD-51007933,CUST-590483,PROD-490336,2024-11-20,13,130.71,0.15,1444.35,688.64,Central
ORD-09398976,CUST-112121,PROD-520071,2024-11-20,15,57.54,0.3,604.17,271.32,North
ORD-59194306,CUST-125343,PROD-022735,2024-11-20,11,27.2,0.3,209.44,96.33,West
ORD-46654325,CUST-778674,PROD-718103,2024-11-20,2,116.62,0.3,163.27,56.92,South
ORD-29486235,CUST-689101,PROD-718103,2024-11-21,8,116.62,0.0,932.96,325.28,South
ORD-89203254,CUST-868703,PROD-720755,2024-11-21,10,204.85,0.0,2048.5,826.0,Central
ORD-98595960,CUST-856138,PROD-345658,2024-11-21,13,130.77,0.1,1530.01,816.08,Central
ORD-24638705,CUST-840957,PROD-848126,2024-11-21,6,23.23,0.05,132.41,50.56,South
ORD-61726339,CUST-573900,PROD-580280,2024-11-21,3,174.54,0.15,445.08,187.55,South
ORD-72843431,CUST-691564,PROD-966053,2024-11-21,1,27.49,0.0,27.49,9.94,North
ORD-44410024,CUST-359337,PROD-106996,2024-11-22,6,1629.21,0.15,8308.97,2996.56,South
ORD-29249920,CUST-261367,PROD-966053,2024-11-22,12,27.49,0.1,296.89,107.35,South
ORD-07495344,CUST-457665,PROD-022735,2024-11-22,11,27.2,0.3,209.44,96.33,Central
ORD-56072651,CUST-557002,PROD-469609,2024-11-22,9,124.04,0.0,1116.36,417.42,Central
ORD-13048842,CUST-868703,PROD-665569,2024-11-22,13,38.57,0.3,350.99,144.42,Central
ORD-50288444,CUST-083712,PROD-622194,2024-11-23,12,55.65,0.0,667.8,210.96,East
ORD-00923764,CUST-715490,PROD-610074,2024-11-23,13,43.36,0.3,394.58,148.6,East
ORD-89682216,CUST-277529,PROD-862390,2024-11-23,4,174.02,0.0,696.08,282.96,South
ORD-89384450,CUST-936656,PROD-345658,2024-11-23,5,130.77,0.15,555.77,296.44,East
ORD-44878008,CUST-025456,PROD-341120,2024-11-23,12,18.11,0.0,217.32,99.0,Central
ORD-76257585,CUST-927636,PROD-746112,2024-11-23,12,2.95,0.2,28.32,11.81,Central
ORD-86514689,CUST-264603,PROD-469609,2024-11-23,11,124.04,0.2,1091.55,408.14,Central
ORD-28621921,CUST-999065,PROD-154902,2024-11-24,1,28.02,0.0,28.02,12.43,North
ORD-29317303,CUST-435224,PROD-039662,2024-11-24,3,784.84,0.3,1648.16,767.49,Central
ORD-80400490,CUST-408727,PROD-345658,2024-11-24,4,130.77,0.05,496.93,265.05,North
ORD-62488192,CUST-408727,PROD-096984,2024-11-24,5,1417.15,0.0,7085.75,2102.15,North
ORD-76020160,CUST-715490,PROD-643359,2024-11-24,13,8.87,0.0,115.31,59.67,East
ORD-89471496,CUST-094554,PROD-936678,2024-11-25,10,25.14,0.0,251.4,106.0,South
ORD-60144607,CUST-287356,PROD-121700,2024-11-25,11,139.42,0.1,1380.26,725.77,East
ORD-04633422,CUST-238857,PROD-483594,2024-11-25,15,251.32,0.2,3015.84,1467.72,Central
ORD-83253589,CUST-977571,PROD-677815,2024-11-25,12,24.04,0.0,288.48,123.96,West
ORD-37929019,CUST-087222,PROD-702168,2024-11-25,11,53.24,0.1,527.08,249.48,South
ORD-80175158,CUST-472035,PROD-490336,2024-11-26,11,130.71,0.0,1437.81,685.52,North
ORD-56134726,CUST-937477,PROD-580280,2024-11-26,4,174.54,0.05,663.25,279.49,West
ORD-00764296,CUST-044649,PROD-580280,2024-11-26,14,174.54,0.3,1710.49,720.79,North
ORD-11592347,CUST-339581,PROD-876597,2024-11-26,5,46.13,0.0,230.65,76.9,Central
ORD-45903491,CUST-538560,PROD-034487,2024-11-26,14,141.56,0.0,1981.84,657.44,East
ORD-28406238,CUST-457108,PROD-565599,2024-11-27,3,67.9,0.05,193.52,84.9,West
ORD-52465033,CUST-840957,PROD-048880,2024-11-27,9,145.08,0.0,1305.72,674.55,South
ORD-21633721,CUST-621954,PROD-888052,2024-11-28,10,1618.0,0.15,13753.0,5124.73,West
ORD-09704945,CUST-409759,PROD-082682,2024-11-28,13,127.46,0.0,1656.98,755.17,Central
ORD-71816859,CUST-150302,PROD-848126,2024-11-28,12,23.23,0.0,278.76,106.44,Central
ORD-82775602,CUST-075747,PROD-338574,2024-11-28,14,140.36,0.2,1572.03,791.17,Central
ORD-23002529,CUST-435388,PROD-641656,2024-11-29,7,576.93,0.1,3634.66,1307.06,North
ORD-97866586,CUST-558232,PROD-134752,2024-11-29,14,274.23,0.15,3263.34,1679.92,North
ORD-47749571,CUST-468081,PROD-468537,2024-11-29,7,294.76,0.1,1856.99,871.23,West
ORD-35142537,CUST-075918,PROD-618794,2024-11-29,7,114.28,0.0,799.96,302.26,South
ORD-60173515,CUST-110621,PROD-143537,2024-11-29,6,31.54,0.2,151.39,67.73,East
ORD-60100143,CUST-238767,PROD-763172,2024-11-29,10,636.84,0.15,5413.14,2853.88,North
ORD-07206306,CUST-197961,PROD-262490,2024-11-30,6,173.54,0.0,1041.24,567.3,Central
ORD-46101599,CUST-260803,PROD-214337,2024-11-30,7,140.9,0.15,838.36,453.93,East
ORD-37905333,CUST-467530,PROD-677815,2024-11-30,13,24.04,0.1,281.27,120.86,West
ORD-45835641,CUST-541969,PROD-191497,2024-11-30,9,1315.02,0.1,10651.66,5377.35,West
ORD-16691991,CUST-388906,PROD-966053,2024-11-30,5,27.49,0.0,137.45,49.7,East
ORD-01024542,CUST-959867,PROD-381308,2024-11-30,15,1193.85,0.0,17907.75,9626.1,Central
ORD-01622884,CUST-891392,PROD-317220,2024-12-01,9,44.17,0.0,397.53,213.21,East
ORD-06745319,CUST-437201,PROD-617072,2024-12-01,12,69.76,0.3,585.98,192.53,East
ORD-95162637,CUST-044476,PROD-563538,2024-12-01,15,42.55,0.1,574.43,272.97,North
ORD-68481254,CUST-287356,PROD-520071,2024-12-01,5,57.54,0.2,230.16,103.36,East
ORD-93392798,CUST-626770,PROD-096984,2024-12-01,5,1417.15,0.05,6731.46,1997.04,Central
ORD-56341493,CUST-470664,PROD-618794,2024-12-01,10,114.28,0.1,1028.52,388.62,West
ORD-55075331,CUST-452474,PROD-090303,2024-12-01,9,50.07,0.1,405.57,188.81,North
ORD-46239079,CUST-798083,PROD-105630,2024-12-01,11,2484.65,0.0,27331.15,13841.52,East
ORD-27906725,CUST-866143,PROD-041098,2024-12-02,15,24.37,0.0,365.55,192.9,North
ORD-04142856,CUST-843493,PROD-713886,2024-12-02,9,324.61,0.0,2921.49,1422.63,South
ORD-59303157,CUST-331341,PROD-317220,2024-12-02,1,44.17,0.3,30.92,16.58,East
ORD-50344868,CUST-625670,PROD-247160,2024-12-02,8,21.93,0.2,140.35,74.94,Central
ORD-53693395,CUST-129557,PROD-214337,2024-12-02,7,140.9,0.05,936.99,507.33,North
ORD-54647163,CUST-279055,PROD-062399,2024-12-02,13,1348.16,0.15,14897.17,5982.91,East
ORD-16136263,CUST-427382,PROD-665569,2024-12-02,7,38.57,0.05,256.49,105.54,South
ORD-84048692,CUST-238857,PROD-128223,2024-12-03,12,46.39,0.0,556.68,273.48,Central
ORD-44483678,CUST-702943,PROD-474972,2024-12-03,2,1831.08,0.0,3662.16,1456.8,West
ORD-68546675,CUST-075918,PROD-702168,2024-12-03,12,53.24,0.15,543.05,257.04,South
ORD-89766377,CUST-711948,PROD-735267,2024-12-03,11,194.07,0.2,1707.82,809.95,West
ORD-05699936,CUST-050545,PROD-106996,2024-12-03,9,1629.21,0.15,12463.46,4494.83,North
ORD-58236871,CUST-959391,PROD-665569,2024-12-04,9,38.57,0.15,295.06,121.41,Central
ORD-85072892,CUST-590785,PROD-133629,2024-12-04,1,65.33,0.15,55.53,21.16,West
ORD-46409563,CUST-801753,PROD-883409,2024-12-04,5,18.06,0.3,63.21,27.4,West
ORD-50714064,CUST-873577,PROD-474972,2024-12-04,1,1831.08,0.15,1556.42,619.14,Central
ORD-85811591,CUST-924164,PROD-134752,2024-12-04,12,274.23,0.3,2303.53,1185.83,North
ORD-42651279,CUST-840628,PROD-582128,2024-12-05,3,1529.36,0.1,4129.27,1256.39,North
ORD-60184138,CUST-260803,PROD-142306,2024-12-05,13,1600.63,0.0,20808.19,9621.3,East
ORD-20400012,CUST-713297,PROD-641656,2024-12-05,5,576.93,0.15,2451.95,881.75,South
ORD-00510093,CUST-435388,PROD-483594,2024-12-05,8,251.32,0.0,2010.56,978.48,North
ORD-49910220,CUST-926452,PROD-610074,2024-12-05,8,43.36,0.3,242.82,91.45,West
ORD-35634772,CUST-402376,PROD-034487,2024-12-05,6,141.56,0.1,764.42,253.58,Central
ORD-50262366,CUST-970951,PROD-618794,2024-12-06,6,114.28,0.3,479.98,181.36,Central
ORD-64461222,CUST-342502,PROD-317220,2024-12-06,4,44.17,0.2,141.34,75.81,Central
ORD-59775900,CUST-351988,PROD-580280,2024-12-06,15,174.54,0.1,2356.29,992.93,West
ORD-56608791,CUST-128406,PROD-891561,2024-12-06,15,68.39,0.0,1025.85,422.85,South
ORD-09325714,CUST-446338,PROD-730442,2024-12-06,14,87.41,0.1,1101.37,515.84,North
ORD-25416318,CUST-321230,PROD-765354,2024-12-06,8,49.82,0.1,358.7,166.03,West
ORD-31897503,CUST-959867,PROD-582128,2024-12-07,14,1529.36,0.2,17128.83,5211.7,Central
ORD-91616837,CUST-580065,PROD-316582,2024-12-07,8,34.05,0.1,245.16,98.71,South
ORD-91780005,CUST-742010,PROD-565599,2024-12-07,14,67.9,0.2,760.48,333.65,East
ORD-23294038,CUST-696956,PROD-039662,2024-12-08,12,784.84,0.05,8947.18,4166.36,East
ORD-70511137,CUST-076360,PROD-712977,2024-12-08,6,22.15,0.2,106.32,47.62,West
ORD-99902527,CUST-437398,PROD-900201,2024-12-08,8,63.57,0.0,508.56,249.28,South
ORD-12850642,CUST-661921,PROD-615081,2024-12-08,5,312.29,0.0,1561.45,778.0,South
ORD-93465063,CUST-033324,PROD-395714,2024-12-08,7,1838.95,0.15,10941.75,4462.8,North
ORD-90696503,CUST-408727,PROD-490336,2024-12-09,6,130.71,0.1,705.83,336.53,North
ORD-47450389,CUST-718885,PROD-746112,2024-12-09,8,2.95,0.05,22.42,9.35,North
ORD-26118516,CUST-616027,PROD-177940,2024-12-09,3,78.72,0.05,224.35,67.43,South
ORD-19407449,CUST-101165,PROD-277230,2024-12-11,14,23.83,0.15,283.58,125.54,South
ORD-95649594,CUST-537522,PROD-059120,2024-12-11,15,224.45,0.1,3030.08,1084.19,East
ORD-90935183,CUST-461493,PROD-447641,2024-12-11,1,45.06,0.0,45.06,19.31,West
ORD-11668719,CUST-465100,PROD-888052,2024-12-11,14,1618.0,0.05,21519.4,8018.7,South
ORD-53112749,CUST-589443,PROD-332427,2024-12-11,4,24.2,0.0,96.8,33.84,West
ORD-15547327,CUST-102218,PROD-615081,2024-12-12,11,312.29,0.3,2404.63,1198.12,North
ORD-40820621,CUST-587422,PROD-233045,2024-12-12,10,31.24,0.1,281.16,101.88,East
ORD-15701053,CUST-768696,PROD-191497,2024-12-12,8,1315.02,0.2,8416.13,4248.77,East
ORD-63129383,CUST-718885,PROD-936678,2024-12-12,2,25.14,0.0,50.28,21.2,North
ORD-19492487,CUST-959391,PROD-121700,2024-12-13,7,139.42,0.3,683.16,359.22,Central
ORD-69875300,CUST-934635,PROD-582128,2024-12-13,1,1529.36,0.3,1070.55,325.73,Central
ORD-55039406,CUST-704990,PROD-712977,2024-12-13,14,22.15,0.2,248.08,111.1,South
ORD-41173721,CUST-537220,PROD-128223,2024-12-13,2,46.39,0.0,92.78,45.58,East
ORD-51358558,CUST-112121,PROD-177940,2024-12-14,1,78.72,0.15,66.91,20.11,North
ORD-95973267,CUST-393683,PROD-215787,2024-12-15,7,970.32,0.1,6113.02,2718.51,East
ORD-10560350,CUST-711948,PROD-765354,2024-12-15,1,49.82,0.3,34.87,16.14,West
ORD-50274227,CUST-672825,PROD-034487,2024-12-15,5,141.56,0.0,707.8,234.8,East
ORD-88649424,CUST-277469,PROD-702168,2024-12-15,13,53.24,0.0,692.12,327.6,Central
ORD-56919623,CUST-452474,PROD-490336,2024-12-15,6,130.71,0.1,705.83,336.53,North
ORD-98878545,CUST-318801,PROD-765354,2024-12-15,8,49.82,0.0,398.56,184.48,South
ORD-45689125,CUST-075918,PROD-763172,2024-12-16,3,636.84,0.05,1814.99,956.89,South
ORD-38714092,CUST-704990,PROD-563538,2024-12-16,11,42.55,0.05,444.65,211.3,South
ORD-75785169,CUST-887657,PROD-041098,2024-12-16,12,24.37,0.05,277.82,146.6,Central
ORD-41923526,CUST-924164,PROD-580280,2024-12-16,14,174.54,0.15,2077.03,875.25,North
ORD-68767970,CUST-321230,PROD-096984,2024-12-16,5,1417.15,0.0,7085.75,2102.15,West
ORD-58879926,CUST-128744,PROD-618068,2024-12-17,15,96.1,0.0,1441.5,453.9,South
ORD-61112776,CUST-540487,PROD-735536,2024-12-17,5,2043.85,0.0,10219.25,4305.7,West
ORD-43416884,CUST-144592,PROD-317220,2024-12-17,13,44.17,0.0,574.21,307.97,East
ORD-40148093,CUST-070012,PROD-447641,2024-12-18,2,45.06,0.0,90.12,38.62,North
ORD-86064246,CUST-318801,PROD-335843,2024-12-18,9,64.2,0.0,577.8,317.79,South
ORD-65309180,CUST-045773,PROD-071235,2024-12-18,8,1615.39,0.0,12923.12,6235.12,South
ORD-97452220,CUST-944433,PROD-876597,2024-12-18,15,46.13,0.1,622.76,207.63,North
ORD-41199536,CUST-980420,PROD-233045,2024-12-18,3,31.24,0.0,93.72,33.96,South
ORD-12549777,CUST-218689,PROD-565599,2024-12-18,15,67.9,0.0,1018.5,446.85,West
ORD-47940598,CUST-715490,PROD-563538,2024-12-18,9,42.55,0.05,363.8,172.88,East
ORD-76627418,CUST-502118,PROD-888052,2024-12-18,13,1618.0,0.3,14723.8,5486.48,Central
ORD-92916967,CUST-116860,PROD-474882,2024-12-19,15,5.31,0.1,71.68,39.01,East
ORD-21630500,CUST-128406,PROD-872556,2024-12-19,9,1146.27,0.05,9800.61,3634.01,South
ORD-10092059,CUST-064761,PROD-956588,2024-12-19,6,2257.64,0.0,13545.84,3910.26,West
ORD-01116460,CUST-796467,PROD-677815,2024-12-19,5,24.04,0.05,114.19,49.07,North
ORD-64559114,CUST-342502,PROD-617072,2024-12-19,7,69.76,0.05,463.9,152.42,Central
ORD-13129293,CUST-020197,PROD-039662,2024-12-20,8,784.84,0.15,5336.91,2485.2,East
ORD-87398602,CUST-705532,PROD-143537,2024-12-20,2,31.54,0.0,63.08,28.22,East
ORD-97757586,CUST-331341,PROD-677815,2024-12-20,15,24.04,0.3,252.42,108.46,East
ORD-35282297,CUST-507595,PROD-359818,2024-12-20,9,282.08,0.1,2284.85,858.36,Central
ORD-77315890,CUST-362524,PROD-643359,2024-12-21,4,8.87,0.3,24.84,12.85,Central
ORD-23234408,CUST-538560,PROD-617072,2024-12-21,1,69.76,0.1,62.78,20.63,East
ORD-06454040,CUST-943330,PROD-061402,2024-12-21,10,17.9,0.2,143.2,58.56,South
ORD-64483664,CUST-195496,PROD-469609,2024-12-21,9,124.04,0.0,1116.36,417.42,East
ORD-44571352,CUST-840628,PROD-565599,2024-12-21,11,67.9,0.0,746.9,327.69,North
ORD-18443723,CUST-205177,PROD-247160,2024-12-21,12,21.93,0.3,184.21,98.36,West
ORD-28527750,CUST-296529,PROD-483594,2024-12-22,10,251.32,0.0,2513.2,1223.1,East
ORD-48174138,CUST-589443,PROD-512316,2024-12-23,2,45.56,0.0,91.12,36.38,West
ORD-61571978,CUST-845915,PROD-154616,2024-12-23,14,20.9,0.2,234.08,111.89,South
ORD-93248801,CUST-662938,PROD-062399,2024-12-23,2,1348.16,0.2,2157.06,866.3,North
ORD-37206058,CUST-072663,PROD-255661,2024-12-23,11,39.73,0.0,437.03,159.06,Central
